Zeit von [CET/CEST];Zeit bis [CET/CEST];Preis Erstveröffentlichung [EUR/MWh];Preis 15 min [EUR/MWh];Preis final [EUR/MWh],,,
28.04.2023 13:15:00;28.04.2023 13:30:00;107,80;104,44;103,56
28.04.2023 13:30:00;28.04.2023 13:45:00;107,80;106,64;105,70
28.04.2023 13:45:00;28.04.2023 14:00:00;107,80;109,28;109,28
28.04.2023 14:00:00;28.04.2023 14:15:00;147,33;147,33;147,19
28.04.2023 14:15:00;28.04.2023 14:30:00;150,31;150,31;150,32
28.04.2023 14:30:00;28.04.2023 14:45:00;185,58;185,58;185,59
28.04.2023 14:45:00;28.04.2023 15:00:00;130,69;130,69;130,37
28.04.2023 15:00:00;28.04.2023 15:15:00;21,36;21,36;13,6
28.04.2023 15:15:00;28.04.2023 15:30:00;138,81;138,81;141,26
28.04.2023 15:30:00;28.04.2023 15:45:00;138,37;138,37;138,55
28.04.2023 15:45:00;28.04.2023 16:00:00;147,64;147,64;148,28
28.04.2023 16:00:00;28.04.2023 16:15:00;149,86;149,86;149,86
28.04.2023 16:15:00;28.04.2023 16:30:00;150,11;150,11;108,24
28.04.2023 16:30:00;28.04.2023 16:45:00;149,19;149,19;148,56
28.04.2023 16:45:00;28.04.2023 17:00:00;75,66;103,29;97,19
28.04.2023 17:00:00;28.04.2023 17:15:00;-1,42;-1,42;-2,27
28.04.2023 17:15:00;28.04.2023 17:30:00;84,09;80,30;80,30
28.04.2023 17:30:00;28.04.2023 17:45:00;84,32;104,96;103,90
28.04.2023 17:45:00;28.04.2023 18:00:00;56,41;56,41;60,48
28.04.2023 18:00:00;28.04.2023 18:15:00;152,08;152,08;152,8
28.04.2023 18:15:00;28.04.2023 18:30:00;165,16;165,16;166,3
28.04.2023 18:30:00;28.04.2023 18:45:00;170,51;170,51;169,97
28.04.2023 18:45:00;28.04.2023 19:00:00;173,60;192,22;192,22
28.04.2023 19:00:00;28.04.2023 19:15:00;152,78;152,78;152,76
28.04.2023 19:15:00;28.04.2023 19:30:00;156,51;156,51;156,58
28.04.2023 19:30:00;28.04.2023 19:45:00;157,65;157,65;157,68
28.04.2023 19:45:00;28.04.2023 20:00:00;142,80;162,43;162,43
28.04.2023 20:00:00;28.04.2023 20:15:00;144,30;167,99;167,99
28.04.2023 20:15:00;28.04.2023 20:30:00;144,15;165,39;165,39
28.04.2023 20:30:00;28.04.2023 20:45:00;141,82;152,13;148,55
28.04.2023 20:45:00;28.04.2023 21:00:00;91,31;91,31;91,59
28.04.2023 21:00:00;28.04.2023 21:15:00;208,96;208,96;208,87
28.04.2023 21:15:00;28.04.2023 21:30:00;195,60;195,60;195,60
28.04.2023 21:30:00;28.04.2023 21:45:00;140,04;138,57;138,57
28.04.2023 21:45:00;28.04.2023 22:00:00;139,46;92,18;92,18
28.04.2023 22:00:00;28.04.2023 22:15:00;189,17;189,17;189,10
28.04.2023 22:15:00;28.04.2023 22:30:00;184,85;184,85;185,13
28.04.2023 22:30:00;28.04.2023 22:45:00;85,99;85,99;87,8
28.04.2023 22:45:00;28.04.2023 23:00:00;101,28;70,10;70,10
28.04.2023 23:00:00;28.04.2023 23:15:00;39,46;39,46;42,66
28.04.2023 23:15:00;28.04.2023 23:30:00;171,45;171,45;103,50
28.04.2023 23:30:00;28.04.2023 23:45:00;184,76;184,76;106,82
28.04.2023 23:45:00;29.04.2023 00:00:00;71,12;71,12;70,86
29.04.2023 00:00:00;29.04.2023 00:15:00;188,05;188,05;188,7
29.04.2023 00:15:00;29.04.2023 00:30:00;112,35;115,01;111,6
29.04.2023 00:30:00;29.04.2023 00:45:00;107,91;103,56;101,10
29.04.2023 00:45:00;29.04.2023 01:00:00;150,08;150,08;70,34
29.04.2023 01:00:00;29.04.2023 01:15:00;96,32;110,21;110,21
29.04.2023 01:15:00;29.04.2023 01:30:00;54,98;54,98;54,98
29.04.2023 01:30:00;29.04.2023 01:45:00;54,97;54,97;54,97
29.04.2023 01:45:00;29.04.2023 02:00:00;55,92;55,92;55,91
29.04.2023 02:00:00;29.04.2023 02:15:00;76,79;76,79;76,48
29.04.2023 02:15:00;29.04.2023 02:30:00;57,81;57,81;57,84
29.04.2023 02:30:00;29.04.2023 02:45:00;59,38;59,38;58,43
29.04.2023 02:45:00;29.04.2023 03:00:00;55,54;55,54;55,68
29.04.2023 03:00:00;29.04.2023 03:15:00;140,69;140,69;59,86
29.04.2023 03:15:00;29.04.2023 03:30:00;57,03;57,03;57,82
29.04.2023 03:30:00;29.04.2023 03:45:00;70,34;70,34;70,34
29.04.2023 03:45:00;29.04.2023 04:00:00;70,34;70,34;70,34
29.04.2023 04:00:00;29.04.2023 04:15:00;113,81;113,81;62,68
29.04.2023 04:15:00;29.04.2023 04:30:00;63,43;63,43;63,94
29.04.2023 04:30:00;29.04.2023 04:45:00;66,15;66,15;62,76
29.04.2023 04:45:00;29.04.2023 05:00:00;110,21;110,21;56,76
29.04.2023 05:00:00;29.04.2023 05:15:00;95,79;76,58;73,48
29.04.2023 05:15:00;29.04.2023 05:30:00;87,75;71,96;71,96
29.04.2023 05:30:00;29.04.2023 05:45:00;81,08;80,04;64,99
29.04.2023 05:45:00;29.04.2023 06:00:00;57,02;57,02;55,51
29.04.2023 06:00:00;29.04.2023 06:15:00;109,72;108,79;107,55
29.04.2023 06:15:00;29.04.2023 06:30:00;110,21;110,21;91,97
29.04.2023 06:30:00;29.04.2023 06:45:00;114,88;110,21;110,21
29.04.2023 06:45:00;29.04.2023 07:00:00;97,60;89,15;85,24
29.04.2023 07:00:00;29.04.2023 07:15:00;N/A;61,62;61,61,
29.04.2023 07:15:00;29.04.2023 07:30:00;0,00;0,00;87,39
29.04.2023 07:30:00;29.04.2023 07:45:00;97,40;90,91;88,92
29.04.2023 07:45:00;29.04.2023 08:00:00;95,24;91,01;90,42
29.04.2023 08:00:00;29.04.2023 08:15:00;N/A;101,31;101,31,
29.04.2023 08:15:00;29.04.2023 08:30:00;100,64;98,68;98,68
29.04.2023 08:30:00;29.04.2023 08:45:00;100,64;85,27;85,27
29.04.2023 08:45:00;29.04.2023 09:00:00;70,34;70,23;70,23
29.04.2023 09:00:00;29.04.2023 09:15:00;152,03;152,03;152,4
29.04.2023 09:15:00;29.04.2023 09:30:00;92,57;86,52;85,86
29.04.2023 09:30:00;29.04.2023 09:45:00;91,61;74,51;74,51
29.04.2023 09:45:00;29.04.2023 10:00:00;96,41;66,55;64,27
29.04.2023 10:00:00;29.04.2023 10:15:00;56,52;56,52;56,54
29.04.2023 10:15:00;29.04.2023 10:30:00;55,45;55,45;55,66
29.04.2023 10:30:00;29.04.2023 10:45:00;88,59;70,90;70,90
29.04.2023 10:45:00;29.04.2023 11:00:00;86,77;62,30;62,30
29.04.2023 11:00:00;29.04.2023 11:15:00;55,76;55,76;55,76
29.04.2023 11:15:00;29.04.2023 11:30:00;63,56;63,56;63,57
29.04.2023 11:30:00;29.04.2023 11:45:00;61,67;61,67;66,40
29.04.2023 11:45:00;29.04.2023 12:00:00;-8,03;-8,03;-8,36
29.04.2023 12:00:00;29.04.2023 12:15:00;52,40;52,40;54,15
29.04.2023 12:15:00;29.04.2023 12:30:00;67,23;68,42;76,60
29.04.2023 12:30:00;29.04.2023 12:45:00;67,23;37,62;37,62
29.04.2023 12:45:00;29.04.2023 13:00:00;67,23;39,89;39,89
29.04.2023 13:00:00;29.04.2023 13:15:00;64,65;73,73;73,73
29.04.2023 13:15:00;29.04.2023 13:30:00;51,19;51,19;59,9
29.04.2023 13:30:00;29.04.2023 13:45:00;64,48;62,10;62,10
29.04.2023 13:45:00;29.04.2023 14:00:00;15,69;15,69;14,9
29.04.2023 14:00:00;29.04.2023 14:15:00;1,36;1,36;59,79
29.04.2023 14:15:00;29.04.2023 14:30:00;31,16;31,16;38,76
29.04.2023 14:30:00;29.04.2023 14:45:00;41,16;41,16;50,35
29.04.2023 14:45:00;29.04.2023 15:00:00;98,76;98,76;98,85
29.04.2023 15:00:00;29.04.2023 15:15:00;133,56;133,56;33,97
29.04.2023 15:15:00;29.04.2023 15:30:00;118,93;118,93;118,49
29.04.2023 15:30:00;29.04.2023 15:45:00;141,43;141,43;141,43
29.04.2023 15:45:00;29.04.2023 16:00:00;144,57;144,57;144,57
29.04.2023 16:00:00;29.04.2023 16:15:00;141,30;141,30;141,37
29.04.2023 16:15:00;29.04.2023 16:30:00;72,44;85,08;81,51
29.04.2023 16:30:00;29.04.2023 16:45:00;73,04;85,07;80,66
29.04.2023 16:45:00;29.04.2023 17:00:00;N/A;86,40;86,40,
29.04.2023 17:00:00;29.04.2023 17:15:00;83,54;68,18;64,87
29.04.2023 17:15:00;29.04.2023 17:30:00;33,80;33,80;33,87
29.04.2023 17:30:00;29.04.2023 17:45:00;36,61;36,61;26,38
29.04.2023 17:45:00;29.04.2023 18:00:00;70,00;99,05;99,44
29.04.2023 18:00:00;29.04.2023 18:15:00;114,14;114,14;17,24
29.04.2023 18:15:00;29.04.2023 18:30:00;119,42;119,42;119,6
29.04.2023 18:30:00;29.04.2023 18:45:00;142,00;142,00;141,33
29.04.2023 18:45:00;29.04.2023 19:00:00;145,86;145,86;87,17
29.04.2023 19:00:00;29.04.2023 19:15:00;82,76;82,76;92,77
29.04.2023 19:15:00;29.04.2023 19:30:00;122,26;114,24;58,71
29.04.2023 19:30:00;29.04.2023 19:45:00;141,41;141,41;28,78
29.04.2023 19:45:00;29.04.2023 20:00:00;141,12;145,57;145,57
29.04.2023 20:00:00;29.04.2023 20:15:00;146,73;146,73;101,67
29.04.2023 20:15:00;29.04.2023 20:30:00;154,07;154,07;147,75
29.04.2023 20:30:00;29.04.2023 20:45:00;143,40;143,40;142,22
29.04.2023 20:45:00;29.04.2023 21:00:00;79,21;79,21;63,62
29.04.2023 21:00:00;29.04.2023 21:15:00;79,00;79,00;69,33
29.04.2023 21:15:00;29.04.2023 21:30:00;99,23;99,23;101,67
29.04.2023 21:30:00;29.04.2023 21:45:00;139,82;139,82;77,6
29.04.2023 21:45:00;29.04.2023 22:00:00;54,33;54,33;55,5
29.04.2023 22:00:00;29.04.2023 22:15:00;17,57;17,57;14,40
29.04.2023 22:15:00;29.04.2023 22:30:00;76,83;76,83;77,4
29.04.2023 22:30:00;29.04.2023 22:45:00;68,57;68,57;69,83
29.04.2023 22:45:00;29.04.2023 23:00:00;39,07;39,07;39,6
29.04.2023 23:00:00;29.04.2023 23:15:00;129,16;129,16;91,76
29.04.2023 23:15:00;29.04.2023 23:30:00;123,76;123,76;115,84
29.04.2023 23:30:00;29.04.2023 23:45:00;110,23;112,00;112,0
29.04.2023 23:45:00;30.04.2023 00:00:00;49,59;49,59;49,29
30.04.2023 00:00:00;30.04.2023 00:15:00;143,65;143,65;141,98
30.04.2023 00:15:00;30.04.2023 00:30:00;59,39;59,39;52,26
30.04.2023 00:30:00;30.04.2023 00:45:00;116,88;116,88;116,84
30.04.2023 00:45:00;30.04.2023 01:00:00;63,43;63,37;63,37
30.04.2023 01:00:00;30.04.2023 01:15:00;132,57;132,57;132,47
30.04.2023 01:15:00;30.04.2023 01:30:00;104,76;101,65;99,65
30.04.2023 01:30:00;30.04.2023 01:45:00;66,93;66,93;70,37
30.04.2023 01:45:00;30.04.2023 02:00:00;10,87;10,87;11,88
30.04.2023 02:00:00;30.04.2023 02:15:00;102,62;97,56;97,56
30.04.2023 02:15:00;30.04.2023 02:30:00;125,20;125,20;121,97
30.04.2023 02:30:00;30.04.2023 02:45:00;32,04;32,04;33,60
30.04.2023 02:45:00;30.04.2023 03:00:00;-2,06;-2,06;-2,17
30.04.2023 03:00:00;30.04.2023 03:15:00;18,12;18,12;16,46
30.04.2023 03:15:00;30.04.2023 03:30:00;66,52;49,75;48,58
30.04.2023 03:30:00;30.04.2023 03:45:00;114,37;114,37;112,86
30.04.2023 03:45:00;30.04.2023 04:00:00;109,58;109,58;107,68
30.04.2023 04:00:00;30.04.2023 04:15:00;133,95;133,95;134,10
30.04.2023 04:15:00;30.04.2023 04:30:00;143,81;143,81;143,80
30.04.2023 04:30:00;30.04.2023 04:45:00;19,76;19,76;18,49
30.04.2023 04:45:00;30.04.2023 05:00:00;101,85;101,85;48,22
30.04.2023 05:00:00;30.04.2023 05:15:00;32,71;31,92;29,31
30.04.2023 05:15:00;30.04.2023 05:30:00;88,02;67,77;34,79
30.04.2023 05:30:00;30.04.2023 05:45:00;58,36;44,37;44,19
30.04.2023 05:45:00;30.04.2023 06:00:00;49,27;49,27;50,40
30.04.2023 06:00:00;30.04.2023 06:15:00;63,28;53,90;50,46
30.04.2023 06:15:00;30.04.2023 06:30:00;47,37;47,37;48,83
30.04.2023 06:30:00;30.04.2023 06:45:00;18,43;18,43;18,41
30.04.2023 06:45:00;30.04.2023 07:00:00;70,61;61,46;61,46
30.04.2023 07:00:00;30.04.2023 07:15:00;67,06;79,06;79,6
30.04.2023 07:15:00;30.04.2023 07:30:00;46,51;46,51;45,18
30.04.2023 07:30:00;30.04.2023 07:45:00;2,42;2,42;2,80
30.04.2023 07:45:00;30.04.2023 08:00:00;-19,73;-19,73;-22,32
30.04.2023 08:00:00;30.04.2023 08:15:00;32,57;32,57;36,96
30.04.2023 08:15:00;30.04.2023 08:30:00;-42,91;-42,91;-42,80
30.04.2023 08:30:00;30.04.2023 08:45:00;-55,87;-55,87;-55,94
30.04.2023 08:45:00;30.04.2023 09:00:00;-70,32;-70,32;-67,63
30.04.2023 09:00:00;30.04.2023 09:15:00;-2377,15;-2377,15;-2353,41
30.04.2023 09:15:00;30.04.2023 09:30:00;-1926,20;-1926,20;-2103,65
30.04.2023 09:30:00;30.04.2023 09:45:00;-699,41;-699,41;-736,92
30.04.2023 09:45:00;30.04.2023 10:00:00;-277,62;-277,62;-349,33
30.04.2023 10:00:00;30.04.2023 10:15:00;84,04;84,04;79,22
30.04.2023 10:15:00;30.04.2023 10:30:00;84,04;84,04;83,82
30.04.2023 10:30:00;30.04.2023 10:45:00;84,37;84,37;84,37
30.04.2023 10:45:00;30.04.2023 11:00:00;24,94;-107,47;-108,65
30.04.2023 11:00:00;30.04.2023 11:15:00;-4,61;-17,04;-17,4
30.04.2023 11:15:00;30.04.2023 11:30:00;-71,46;-71,46;-55,66
30.04.2023 11:30:00;30.04.2023 11:45:00;-4,56;-13,32;-13,32
30.04.2023 11:45:00;30.04.2023 12:00:00;-4,56;-43,19;-43,19
30.04.2023 12:00:00;30.04.2023 12:15:00;-129,02;-129,02;-131,75
30.04.2023 12:15:00;30.04.2023 12:30:00;-969,94;-969,94;-1267,76
30.04.2023 12:30:00;30.04.2023 12:45:00;-3385,63;-3385,63;-3404,19
30.04.2023 12:45:00;30.04.2023 13:00:00;-5817,60;-5817,60;-5512,12
30.04.2023 13:00:00;30.04.2023 13:15:00;-78,30;-78,30;-68,59
30.04.2023 13:15:00;30.04.2023 13:30:00;-193,80;-193,80;-193,82
30.04.2023 13:30:00;30.04.2023 13:45:00;-389,78;-389,78;-390,32
30.04.2023 13:45:00;30.04.2023 14:00:00;-376,71;-376,71;-369,43
30.04.2023 14:00:00;30.04.2023 14:15:00;-59,38;-59,38;-57,95
30.04.2023 14:15:00;30.04.2023 14:30:00;-66,79;-66,79;-75,88
30.04.2023 14:30:00;30.04.2023 14:45:00;-133,49;-133,49;-129,3
30.04.2023 14:45:00;30.04.2023 15:00:00;-224,89;-224,89;-205,79
30.04.2023 15:00:00;30.04.2023 15:15:00;-85,04;-85,04;-88,23
30.04.2023 15:15:00;30.04.2023 15:30:00;-100,40;-100,40;-105,94
30.04.2023 15:30:00;30.04.2023 15:45:00;-21,83;-21,83;-58,97
30.04.2023 15:45:00;30.04.2023 16:00:00;-106,53;-106,53;-117,30
30.04.2023 16:00:00;30.04.2023 16:15:00;-2048,79;-2048,79;-1827,65
30.04.2023 16:15:00;30.04.2023 16:30:00;-168,94;-168,94;-170,33
30.04.2023 16:30:00;30.04.2023 16:45:00;-1,00;-20,10;-20,10
30.04.2023 16:45:00;30.04.2023 17:00:00;117,57;117,57;89,74
30.04.2023 17:00:00;30.04.2023 17:15:00;89,79;89,79;89,78
30.04.2023 17:15:00;30.04.2023 17:30:00;93,31;93,31;-148,5
30.04.2023 17:30:00;30.04.2023 17:45:00;132,47;132,47;132,69
30.04.2023 17:45:00;30.04.2023 18:00:00;132,91;132,91;133,40
30.04.2023 18:00:00;30.04.2023 18:15:00;122,29;122,29;117,39
30.04.2023 18:15:00;30.04.2023 18:30:00;142,72;142,72;142,64
30.04.2023 18:30:00;30.04.2023 18:45:00;142,39;142,39;142,31
30.04.2023 18:45:00;30.04.2023 19:00:00;139,06;139,06;136,56
30.04.2023 19:00:00;30.04.2023 19:15:00;133,00;108,91;107,82
30.04.2023 19:15:00;30.04.2023 19:30:00;133,00;129,83;129,83
30.04.2023 19:30:00;30.04.2023 19:45:00;145,70;145,70;145,72
30.04.2023 19:45:00;30.04.2023 20:00:00;145,86;171,66;171,66
30.04.2023 20:00:00;30.04.2023 20:15:00;136,14;148,05;148,5
30.04.2023 20:15:00;30.04.2023 20:30:00;136,04;133,11;133,11
30.04.2023 20:30:00;30.04.2023 20:45:00;136,04;134,86;134,86
30.04.2023 20:45:00;30.04.2023 21:00:00;136,04;124,32;124,32
30.04.2023 21:00:00;30.04.2023 21:15:00;144,90;170,25;170,25
30.04.2023 21:15:00;30.04.2023 21:30:00;155,08;155,08;155,12
30.04.2023 21:30:00;30.04.2023 21:45:00;137,20;127,63;127,74
30.04.2023 21:45:00;30.04.2023 22:00:00;133,84;110,11;106,38
30.04.2023 22:00:00;30.04.2023 22:15:00;160,45;160,62;155,53
30.04.2023 22:15:00;30.04.2023 22:30:00;N/A;121,90;117,58,
30.04.2023 22:30:00;30.04.2023 22:45:00;113,12;110,31;68,32
30.04.2023 22:45:00;30.04.2023 23:00:00;116,32;116,32;116,94
30.04.2023 23:00:00;30.04.2023 23:15:00;14,06;14,06;14,60
30.04.2023 23:15:00;30.04.2023 23:30:00;48,18;48,18;45,45
30.04.2023 23:30:00;30.04.2023 23:45:00;40,85;40,85;40,55
30.04.2023 23:45:00;01.05.2023 00:00:00;62,16;62,16;59,44
01.05.2023 00:00:00;01.05.2023 00:15:00;54,26;54,26;67,14
01.05.2023 00:15:00;01.05.2023 00:30:00;37,02;37,02;35,58
01.05.2023 00:30:00;01.05.2023 00:45:00;30,92;30,92;30,22
01.05.2023 00:45:00;01.05.2023 01:00:00;108,32;89,03;4,66
01.05.2023 01:00:00;01.05.2023 01:15:00;36,50;36,50;36,59
01.05.2023 01:15:00;01.05.2023 01:30:00;108,08;100,12;96,55
01.05.2023 01:30:00;01.05.2023 01:45:00;111,61;94,03;92,71
01.05.2023 01:45:00;01.05.2023 02:00:00;N/A;90,26;91,4,
01.05.2023 02:00:00;01.05.2023 02:15:00;136,42;136,42;136,54
01.05.2023 02:15:00;01.05.2023 02:30:00;53,62;53,62;53,60
01.05.2023 02:30:00;01.05.2023 02:45:00;62,26;62,26;62,57
01.05.2023 02:45:00;01.05.2023 03:00:00;100,48;91,04;91,4
01.05.2023 03:00:00;01.05.2023 03:15:00;63,39;63,39;63,41
01.05.2023 03:15:00;01.05.2023 03:30:00;39,96;39,96;39,57
01.05.2023 03:30:00;01.05.2023 03:45:00;38,45;38,45;38,37
01.05.2023 03:45:00;01.05.2023 04:00:00;95,07;78,07;37,8
01.05.2023 04:00:00;01.05.2023 04:15:00;119,07;119,07;118,95
01.05.2023 04:15:00;01.05.2023 04:30:00;101,04;93,26;94,37
01.05.2023 04:30:00;01.05.2023 04:45:00;116,35;116,35;115,67
01.05.2023 04:45:00;01.05.2023 05:00:00;117,57;117,57;117,57
01.05.2023 05:00:00;01.05.2023 05:15:00;109,87;109,87;110,13
01.05.2023 05:15:00;01.05.2023 05:30:00;112,82;112,82;114,4
01.05.2023 05:30:00;01.05.2023 05:45:00;101,25;94,48;94,48
01.05.2023 05:45:00;01.05.2023 06:00:00;101,26;108,84;108,84
01.05.2023 06:00:00;01.05.2023 06:15:00;110,39;110,39;110,91
01.05.2023 06:15:00;01.05.2023 06:30:00;102,25;88,09;88,9
01.05.2023 06:30:00;01.05.2023 06:45:00;102,25;104,65;104,65
01.05.2023 06:45:00;01.05.2023 07:00:00;92,26;85,68;0,5
01.05.2023 07:00:00;01.05.2023 07:15:00;101,46;106,04;102,72
01.05.2023 07:15:00;01.05.2023 07:30:00;91,50;89,48;86,46
01.05.2023 07:30:00;01.05.2023 07:45:00;88,26;86,13;59,50
01.05.2023 07:45:00;01.05.2023 08:00:00;N/A;24,51;25,8,
01.05.2023 08:00:00;01.05.2023 08:15:00;23,98;23,98;12,82
01.05.2023 08:15:00;01.05.2023 08:30:00;128,96;128,96;7,7
01.05.2023 08:30:00;01.05.2023 08:45:00;41,90;41,90;28,50
01.05.2023 08:45:00;01.05.2023 09:00:00;117,57;117,57;67,83
01.05.2023 09:00:00;01.05.2023 09:15:00;144,74;144,74;145,56
01.05.2023 09:15:00;01.05.2023 09:30:00;136,53;136,53;137,15
01.05.2023 09:30:00;01.05.2023 09:45:00;5,85;5,85;3,14
01.05.2023 09:45:00;01.05.2023 10:00:00;-0,41;-0,41;-2,82
01.05.2023 10:00:00;01.05.2023 10:15:00;-231,98;-231,98;-338,14
01.05.2023 10:15:00;01.05.2023 10:30:00;-49,40;-49,40;-61,95
01.05.2023 10:30:00;01.05.2023 10:45:00;-2279,58;-2279,58;-2755,69
01.05.2023 10:45:00;01.05.2023 11:00:00;-5360,34;-5360,34;-5474,31
01.05.2023 11:00:00;01.05.2023 11:15:00;-9200,00;-9200,00;-9200,0
01.05.2023 11:15:00;01.05.2023 11:30:00;-9048,11;-9048,11;-8428,24
01.05.2023 11:30:00;01.05.2023 11:45:00;-5508,85;-5508,85;-4989,50
01.05.2023 11:45:00;01.05.2023 12:00:00;-4056,29;-4056,29;-3640,0
01.05.2023 12:00:00;01.05.2023 12:15:00;-104,88;-104,88;-134,93
01.05.2023 12:15:00;01.05.2023 12:30:00;-207,34;-207,34;-267,14
01.05.2023 12:30:00;01.05.2023 12:45:00;-260,27;-269,34;-303,53
01.05.2023 12:45:00;01.05.2023 13:00:00;-126,55;-145,26;-208,56
01.05.2023 13:00:00;01.05.2023 13:15:00;269,71;269,71;347,51
01.05.2023 13:15:00;01.05.2023 13:30:00;16,43;-50,33;-50,33
01.05.2023 13:30:00;01.05.2023 13:45:00;-20,38;-64,57;-64,57
01.05.2023 13:45:00;01.05.2023 14:00:00;-156,11;-156,11;-133,51
01.05.2023 14:00:00;01.05.2023 14:15:00;128,04;128,04;-61,56
01.05.2023 14:15:00;01.05.2023 14:30:00;-12,63;-51,12;-51,12
01.05.2023 14:30:00;01.05.2023 14:45:00;-13,46;-63,15;-63,15
01.05.2023 14:45:00;01.05.2023 15:00:00;-18,36;-64,97;-64,97
01.05.2023 15:00:00;01.05.2023 15:15:00;-44,10;-64,80;-64,80
01.05.2023 15:15:00;01.05.2023 15:30:00;-30,46;-55,06;-58,98
01.05.2023 15:30:00;01.05.2023 15:45:00;136,15;136,15;145,28
01.05.2023 15:45:00;01.05.2023 16:00:00;142,89;142,89;144,16
01.05.2023 16:00:00;01.05.2023 16:15:00;93,55;93,55;94,39
01.05.2023 16:15:00;01.05.2023 16:30:00;88,57;88,57;94,39
01.05.2023 16:30:00;01.05.2023 16:45:00;123,97;123,97;124,25
01.05.2023 16:45:00;01.05.2023 17:00:00;132,90;132,90;132,1
01.05.2023 17:00:00;01.05.2023 17:15:00;142,27;142,27;4,74
01.05.2023 17:15:00;01.05.2023 17:30:00;149,04;149,04;150,14
01.05.2023 17:30:00;01.05.2023 17:45:00;150,25;150,25;150,13
01.05.2023 17:45:00;01.05.2023 18:00:00;153,17;153,17;153,15
01.05.2023 18:00:00;01.05.2023 18:15:00;3,08;3,08;3,10
01.05.2023 18:15:00;01.05.2023 18:30:00;147,45;147,45;147,46
01.05.2023 18:30:00;01.05.2023 18:45:00;150,64;150,64;150,68
01.05.2023 18:45:00;01.05.2023 19:00:00;145,07;145,07;145,0
01.05.2023 19:00:00;01.05.2023 19:15:00;129,56;102,27;97,89
01.05.2023 19:15:00;01.05.2023 19:30:00;140,70;140,70;140,68
01.05.2023 19:30:00;01.05.2023 19:45:00;145,16;148,51;148,51
01.05.2023 19:45:00;01.05.2023 20:00:00;132,32;154,29;149,1
01.05.2023 20:00:00;01.05.2023 20:15:00;137,34;133,93;129,77
01.05.2023 20:15:00;01.05.2023 20:30:00;137,34;136,72;133,28
01.05.2023 20:30:00;01.05.2023 20:45:00;135,18;130,96;130,15
01.05.2023 20:45:00;01.05.2023 21:00:00;141,64;141,64;142,3
01.05.2023 21:00:00;01.05.2023 21:15:00;144,67;150,67;147,3
01.05.2023 21:15:00;01.05.2023 21:30:00;161,21;161,21;161,21
01.05.2023 21:30:00;01.05.2023 21:45:00;143,85;143,85;99,62
01.05.2023 21:45:00;01.05.2023 22:00:00;136,50;116,46;116,46
01.05.2023 22:00:00;01.05.2023 22:15:00;135,76;135,71;135,71
01.05.2023 22:15:00;01.05.2023 22:30:00;142,86;142,86;143,9
01.05.2023 22:30:00;01.05.2023 22:45:00;144,00;144,00;145,2
01.05.2023 22:45:00;01.05.2023 23:00:00;116,23;113,28;113,28
01.05.2023 23:00:00;01.05.2023 23:15:00;142,22;142,22;142,29
01.05.2023 23:15:00;01.05.2023 23:30:00;126,08;130,71;130,71
01.05.2023 23:30:00;01.05.2023 23:45:00;130,15;130,15;130,15
01.05.2023 23:45:00;02.05.2023 00:00:00;95,51;88,80;88,80
02.05.2023 00:00:00;02.05.2023 00:15:00;115,29;126,22;120,81
02.05.2023 00:15:00;02.05.2023 00:30:00;-13,91;-13,91;-14,40
02.05.2023 00:30:00;02.05.2023 00:45:00;15,69;15,69;16,31
02.05.2023 00:45:00;02.05.2023 01:00:00;5,00;5,00;4,94
02.05.2023 01:00:00;02.05.2023 01:15:00;37,27;37,27;37,57
02.05.2023 01:15:00;02.05.2023 01:30:00;36,22;36,22;36,20
02.05.2023 01:30:00;02.05.2023 01:45:00;20,17;20,17;19,92
02.05.2023 01:45:00;02.05.2023 02:00:00;16,11;16,11;16,29
02.05.2023 02:00:00;02.05.2023 02:15:00;130,05;130,05;130,5
02.05.2023 02:15:00;02.05.2023 02:30:00;88,06;86,95;86,95
02.05.2023 02:30:00;02.05.2023 02:45:00;130,05;130,05;130,5
02.05.2023 02:45:00;02.05.2023 03:00:00;130,05;130,05;130,5
02.05.2023 03:00:00;02.05.2023 03:15:00;77,69;78,30;74,88
02.05.2023 03:15:00;02.05.2023 03:30:00;71,93;72,62;17,9
02.05.2023 03:30:00;02.05.2023 03:45:00;N/A;72,07;25,5,
02.05.2023 03:45:00;02.05.2023 04:00:00;23,66;23,66;23,66
02.05.2023 04:00:00;02.05.2023 04:15:00;95,38;95,38;95,38
02.05.2023 04:15:00;02.05.2023 04:30:00;65,56;65,60;62,86
02.05.2023 04:30:00;02.05.2023 04:45:00;92,29;92,29;91,93
02.05.2023 04:45:00;02.05.2023 05:00:00;90,77;87,44;87,44
02.05.2023 05:00:00;02.05.2023 05:15:00;78,88;78,88;61,82
02.05.2023 05:15:00;02.05.2023 05:30:00;89,96;90,66;88,17
02.05.2023 05:30:00;02.05.2023 05:45:00;125,29;125,29;117,40
02.05.2023 05:45:00;02.05.2023 06:00:00;136,32;136,32;127,62
02.05.2023 06:00:00;02.05.2023 06:15:00;-70,33;-70,33;-70,79
02.05.2023 06:15:00;02.05.2023 06:30:00;38,42;38,42;38,27
02.05.2023 06:30:00;02.05.2023 06:45:00;61,50;61,50;61,50
02.05.2023 06:45:00;02.05.2023 07:00:00;150,15;150,15;150,14
02.05.2023 07:00:00;02.05.2023 07:15:00;28,94;28,94;28,94
